Time,Angle,Setpoint,Dc
6420,-21.52,90,0.40
6434,-22.39,90,0.40
6447,-23.09,90,0.40
6460,-23.99,90,0.40
6474,-24.72,90,0.40
6488,-25.64,90,0.40
6502,-26.58,90,0.40
6515,-27.34,90,0.40
6529,-28.30,90,0.40
6543,-29.07,90,0.40
6557,-30.05,90,0.40
6571,-31.04,90,0.40
6586,-32.05,90,0.40
6600,-32.87,90,0.40
6614,-33.91,90,0.40
6628,-34.97,90,0.40
6643,-36.04,90,0.40
6657,-36.91,90,0.40
6671,-38.00,90,0.40
6684,-38.89,90,0.40
6697,-40.00,90,0.40
6710,-40.91,90,0.40
6723,-41.82,90,0.40
6736,-42.98,90,0.40
6749,-43.92,90,0.40
6762,-44.88,90,0.40
6774,-45.84,90,0.40
6784,-46.82,90,0.40
6794,-47.55,90,0.40
6804,-48.30,90,0.40
6816,-49.29,90,0.40
6826,-50.30,90,0.40
6836,-51.06,90,0.40
6846,-51.83,90,0.40
6856,-52.86,90,0.40
6866,-53.64,90,0.40
6876,-54.42,90,0.40
6886,-55.48,90,0.40
6900,-56.55,90,0.40
6917,-58.18,90,0.40
6931,-59.55,90,0.40
6945,-60.66,90,0.40
6959,-62.07,90,0.40
6973,-63.49,90,0.40
6987,-64.63,90,0.40
7001,-66.08,90,0.40
7015,-67.54,90,0.40
7029,-68.72,90,0.40
7043,-70.21,90,0.40
7056,-71.42,90,0.40
7069,-72.96,90,0.40
7085,-74.51,90,0.40
7099,-76.08,90,0.40
7112,-77.34,90,0.40
7125,-78.62,90,0.40
7139,-80.24,90,0.40
7152,-81.54,90,0.40
7167,-83.18,90,0.40
7181,-84.85,90,0.40
7195,-86.53,90,0.40
7209,-87.88,90,0.40
7222,-89.59,90,0.40
7235,-90.98,90,0.40
7250,-92.74,90,0.40
7264,-94.51,90,0.40
7278,-95.94,90,0.40
7292,-97.74,90,0.40
7305,-99.20,90,0.40
7319,-101.03,90,0.40
7332,-102.51,90,0.40
7347,-104.37,90,0.40
7361,-106.26,90,0.40
7375,-108.16,90,0.40
7389,-109.69,90,0.40
7402,-111.63,90,0.40
7415,-113.20,90,0.40
7432,-115.57,90,0.40
7446,-117.16,90,0.40
7460,-119.16,90,0.40
7474,-121.18,90,0.40
7487,-122.81,90,0.40
7500,-124.46,90,0.40
7516,-126.94,90,0.40
7530,-128.60,90,0.40
7544,-130.70,90,0.40
7557,-132.39,90,0.40
7570,-134.53,90,0.40
7583,-136.24,90,0.40
7596,-137.97,90,0.40
7607,-139.70,90,0.40
7617,-141.01,90,0.40
7627,-142.76,90,0.40
7637,-144.09,90,0.40
7647,-145.41,90,0.40
7657,-147.20,90,0.40
7667,-148.54,90,0.40
7677,-149.89,90,0.40
7687,-151.69,90,0.40
7697,-153.05,90,0.40
7707,-154.42,90,0.40
7717,-156.24,90,0.40
7727,-157.62,90,0.40
7737,-159.00,90,0.40
7747,-160.85,90,0.40
7757,-162.24,90,0.40
7777,-165.51,90,0.40
7792,-167.86,90,0.40
7806,-169.74,90,0.40
7820,-172.12,90,0.40
7834,-174.50,90,0.40
7847,-176.42,90,0.40
7862,-178.83,90,0.40
7876,-181.24,90,0.40
7890,-183.18,90,0.40
7904,-185.61,90,0.40
7918,-188.06,90,0.40
7932,-190.02,90,0.40
7947,-192.47,90,0.40
7961,-194.94,90,0.40
7975,-197.42,90,0.40
7989,-199.41,90,0.40
8003,-201.90,90,0.40
8017,-204.40,90,0.40
8031,-206.40,90,0.40
8045,-208.92,90,0.40
8059,-211.43,90,0.40
8073,-213.45,90,0.40
8087,-215.97,90,0.40
8101,-218.50,90,0.40
8115,-220.53,90,0.40
8130,-223.07,90,0.40
8144,-225.62,90,0.40
8158,-228.17,90,0.40
8172,-230.21,90,0.40
8186,-232.76,90,0.40
8199,-235.32,90,0.40
8214,-237.36,90,0.40
8228,-239.92,90,0.40
8241,-241.97,90,0.40
8254,-244.53,90,0.40
8267,-246.58,90,0.40
8280,-248.64,90,0.40
8298,-251.72,90,0.40
8312,-254.29,90,0.40
8326,-256.87,90,0.40
8340,-258.93,90,0.40
8354,-261.51,90,0.40
8367,-263.57,90,0.40
8383,-266.66,90,0.40
8397,-268.73,90,0.40
8410,-271.31,90,0.40
8423,-273.37,90,0.40
8436,-275.44,90,0.40
8449,-278.03,90,0.40
8464,-280.62,90,0.40
8478,-282.69,90,0.40
8492,-285.28,90,0.40
8506,-287.88,90,0.40
8519,-289.95,90,0.40
8532,-292.02,90,0.40
8546,-294.61,90,0.40
8557,-296.69,90,0.40
8569,-298.76,90,0.40
8582,-300.84,90,0.40
8595,-302.92,90,0.40
8609,-305.53,90,0.40
8622,-307.61,90,0.40
8633,-309.70,90,0.40
8643,-311.26,90,0.40
8653,-313.35,90,0.40
8663,-314.92,90,0.40
8673,-316.49,90,0.40
8683,-318.57,90,0.40
8693,-320.14,90,0.40
8703,-321.71,90,0.40
8713,-323.81,90,0.40
8723,-325.39,90,0.40
8733,-326.96,90,0.40
8748,-329.59,90,0.40
8761,-332.23,90,0.40
8775,-334.34,90,0.40
8790,-336.99,90,0.40
8804,-339.63,90,0.40
8818,-342.29,90,0.40
8832,-344.41,90,0.40
8848,-347.61,90,0.40
8862,-349.75,90,0.40
8876,-352.43,90,0.40
8890,-355.12,90,0.40
8903,-357.28,90,0.40
8916,-359.45,90,0.40
8930,-362.15,90,0.40
8944,-364.88,90,0.40
8958,-367.06,90,0.40
8972,-369.80,90,0.40
8986,-372.54,90,0.40
9003,-375.30,90,0.40
9017,-378.07,90,0.40
9031,-380.84,90,0.40
9045,-383.08,90,0.40
9059,-385.88,90,0.40
9073,-388.69,90,0.40
9087,-390.95,90,0.40
9102,-393.79,90,0.40
9116,-396.63,90,0.40
9130,-399.49,90,0.40
9144,-401.79,90,0.40
9158,-404.68,90,0.40
9172,-407.58,90,0.40
9186,-409.91,90,0.40
9200,-412.84,90,0.40
9214,-415.78,90,0.40
9228,-418.15,90,0.40
9242,-421.12,90,0.40
9256,-424.10,90,0.40
9270,-426.50,90,0.40
9284,-429.52,90,0.40
9298,-432.55,90,0.40
9312,-434.99,90,0.40
9326,-438.06,90,0.40
9341,-441.14,90,0.40
9355,-444.24,90,0.40
9369,-446.73,90,0.40
9383,-449.86,90,0.40
9397,-453.01,90,0.40
9410,-455.55,90,0.40
9424,-458.72,90,0.40
9440,-461.92,90,0.40
9454,-465.13,90,0.40
9468,-467.71,90,0.40
9482,-470.95,90,0.40
9495,-473.56,90,0.40
9509,-476.84,90,0.40
9522,-479.47,90,0.40
9536,-482.78,90,0.40
9547,-485.44,90,0.40
9557,-487.44,90,0.40
9567,-489.44,90,0.40
9581,-492.80,90,0.40
9595,-496.16,90,0.40
9609,-498.87,90,0.40
9622,-502.27,90,0.40
9636,-504.99,90,0.40
9650,-508.41,90,0.40
9664,-511.85,90,0.40
9677,-514.61,90,0.40
9690,-517.38,90,0.40
9703,-520.86,90,0.40
9717,-523.65,90,0.40
9728,-526.45,90,0.40
9738,-528.55,90,0.40
9752,-532.06,90,0.40
9768,-535.58,90,0.40
9782,-539.11,90,0.40
9796,-542.64,90,0.40
9809,-545.48,90,0.40
9823,-549.04,90,0.40
9837,-551.89,90,0.40
9851,-555.46,90,0.40
9865,-559.04,90,0.40
9880,-562.62,90,0.40
9894,-565.49,90,0.40
9908,-569.09,90,0.40
9922,-572.68,90,0.40
9936,-575.57,90,0.40
9950,-579.17,90,0.40
9964,-582.78,90,0.40
9978,-585.67,90,0.40
9992,-589.28,90,0.40
10006,-592.90,90,0.40
10020,-595.80,90,0.40
10034,-599.41,90,0.40
10048,-603.03,90,0.40
10061,-605.93,90,0.40
10075,-609.55,90,0.40
10089,-612.45,90,0.40
10103,-616.07,90,0.40
10118,-619.69,90,0.40
10132,-623.31,90,0.40
10146,-626.21,90,0.40
10160,-629.84,90,0.40
10174,-633.46,90,0.40
10190,-637.09,90,0.40
10205,-640.71,90,0.40
10219,-644.33,90,0.40
10233,-647.23,90,0.40
10247,-650.84,90,0.40
10262,-654.47,90,0.40
10275,-657.85,90,0.40
10288,-660.75,90,0.40
10303,-664.38,90,0.40
10318,-668.00,90,0.40
10329,-670.91,90,0.40
10339,-673.09,90,0.40
10349,-675.27,90,0.40
10359,-678.17,90,0.40
10369,-680.35,90,0.40
10379,-682.53,90,0.40
10389,-685.44,90,0.40
10399,-687.62,90,0.40
10409,-689.81,90,0.40
10419,-692.72,90,0.40
10429,-694.91,90,0.40
10439,-697.10,90,0.40
10449,-700.03,90,0.40
10459,-702.22,90,0.40
10469,-704.42,90,0.40
10479,-707.36,90,0.40
10489,-709.56,90,0.40
10499,-711.76,90,0.40
10509,-714.70,90,0.40
10519,-716.91,90,0.40
10529,-719.13,90,0.40
10539,-722.08,90,0.40
10549,-724.30,90,0.40
10559,-726.52,90,0.40
10569,-729.48,90,0.40
10579,-731.71,90,0.40
10589,-733.95,90,0.40
10599,-736.93,90,0.40
10609,-739.17,90,0.40
10619,-741.42,90,0.40
10629,-744.42,90,0.40
10648,-748.93,90,0.40
10659,-751.95,90,0.40
10669,-754.21,90,0.40
10679,-756.48,90,0.40
10689,-759.52,90,0.40
10699,-761.80,90,0.40
10709,-764.09,90,0.40
10719,-767.15,90,0.40
10729,-769.45,90,0.40
10752,-775.61,90,0.40
10766,-778.70,90,0.40
10779,-782.58,90,0.40
10790,-784.91,90,0.40
10800,-788.03,90,0.40
10817,-792.74,90,0.40
10834,-796.67,90,0.40
10848,-800.62,90,0.40
10862,-803.80,90,0.40
10876,-807.78,90,0.40
10889,-810.97,90,0.40
10902,-814.98,90,0.40
10917,-819.00,90,0.40
10931,-822.23,90,0.40
10945,-826.28,90,0.40
10959,-830.35,90,0.40
10972,-833.61,90,0.40
10985,-836.89,90,0.40
11000,-840.99,90,0.40
11014,-845.12,90,0.40
11027,-848.43,90,0.40
11041,-852.58,90,0.40
11054,-855.92,90,0.40
11067,-860.09,90,0.40
11082,-864.28,90,0.40
11096,-867.64,90,0.40
11110,-871.86,90,0.40
11124,-876.08,90,0.40
11138,-879.47,90,0.40
11152,-883.72,90,0.40
11166,-887.97,90,0.40
11180,-891.39,90,0.40
11194,-895.66,90,0.40
11208,-899.94,90,0.40
11222,-903.37,90,0.40
11236,-907.67,90,0.40
11250,-911.97,90,0.40
11267,-916.29,90,0.40
11281,-920.60,90,0.40
11295,-924.92,90,0.40
11309,-928.38,90,0.40
11323,-932.71,90,0.40
11337,-937.03,90,0.40
11350,-940.50,90,0.40
11364,-944.83,90,0.40
11382,-950.03,90,0.40
11396,-953.50,90,0.40
11410,-957.84,90,0.40
11424,-962.18,90,0.40
11438,-965.64,90,0.40
11452,-969.99,90,0.40
11465,-973.46,90,0.40
11476,-976.94,90,0.40
11486,-979.54,90,0.40
11496,-983.01,90,0.40
11506,-985.62,90,0.40
11516,-988.22,90,0.40
11526,-991.69,90,0.40
11536,-994.29,90,0.40
11546,-996.90,90,0.40
11556,-1000.35,90,0.40
11568,-1003.82,90,0.40
11578,-1006.42,90,0.40
11588,-1009.02,90,0.40
11598,-1012.49,90,0.40
11608,-1015.09,90,0.40
11628,-1021.15,90,0.40
11642,-1024.62,90,0.40
11656,-1028.95,90,0.40
11668,-1032.42,90,0.40
11683,-1036.76,90,0.40
11697,-1041.09,90,0.40
11711,-1044.56,90,0.40
11725,-1048.90,90,0.40
11739,-1053.24,90,0.40
11753,-1056.72,90,0.40
11767,-1061.07,90,0.40
11780,-1064.55,90,0.40
11796,-1069.77,90,0.40
11810,-1073.27,90,0.40
11824,-1077.64,90,0.40
11838,-1082.03,90,0.40
11852,-1085.55,90,0.40
11866,-1089.97,90,0.40
11880,-1094.37,90,0.40
11894,-1097.92,90,0.40
11908,-1102.33,90,0.40
11922,-1106.77,90,0.40
11936,-1110.32,90,0.40
11949,-1114.78,90,0.40
11962,-1118.35,90,0.40
11976,-1122.84,90,0.40
11992,-1127.33,90,0.40
12006,-1131.84,0,0.40
14,-1135.44,0,0.40
28,-1139.97,0,0.40
41,-1143.60,0,0.40
55,-1148.15,0,0.40
69,-1152.71,0,0.40
80,-1155.45,0,0.40
94,-1160.05,0,0.40
108,-1164.65,0,0.40
122,-1168.35,0,0.40
137,-1172.98,0,0.40
151,-1177.62,0,0.40
165,-1182.28,0,0.40
179,-1186.02,0,0.40
193,-1190.71,0,0.40
207,-1195.41,0,0.40
221,-1199.19,0,0.40
235,-1203.92,0,0.40
249,-1208.67,0,0.40
263,-1212.46,0,0.40
276,-1217.22,0,0.40
289,-1221.03,0,0.40
302,-1224.86,0,0.40
318,-1230.60,0,0.40
332,-1234.44,0,0.40
346,-1239.25,0,0.40
360,-1244.08,0,0.40
374,-1247.93,0,0.40
388,-1252.77,0,0.40
402,-1257.61,0,0.40
413,-1260.51,0,0.40
423,-1264.38,0,0.40
433,-1267.28,0,0.40
443,-1270.19,0,0.40
453,-1274.06,0,0.40
463,-1276.97,0,0.40
473,-1279.88,0,0.40
483,-1283.76,0,0.40
493,-1286.68,0,0.40
503,-1289.59,0,0.40
513,-1293.48,0,0.40
523,-1296.40,0,0.40
533,-1299.30,0,0.40
543,-1303.21,0,0.40
553,-1306.12,0,0.40
572,-1311.96,0,0.40
586,-1316.80,0,0.40
600,-1321.68,0,0.40
611,-1324.58,0,0.40
621,-1328.47,0,0.40
631,-1331.40,0,0.40
641,-1334.30,0,0.40
652,-1338.19,0,0.40
667,-1343.04,0,0.40
681,-1347.90,0,0.40
695,-1351.77,0,0.40
709,-1356.62,0,0.40
722,-1360.50,0,0.40
737,-1365.34,0,0.40
751,-1370.20,0,0.40
765,-1375.04,0,0.40
778,-1378.94,0,0.40
791,-1382.81,0,0.40
804,-1387.67,0,0.40
820,-1392.50,0,0.40
834,-1397.36,0,0.40
848,-1401.22,0,0.40
862,-1406.08,0,0.40
876,-1410.92,0,0.40
890,-1414.80,0,0.40
904,-1419.66,0,0.40
918,-1424.52,0,0.40
932,-1428.42,0,0.40
946,-1433.28,0,0.40
959,-1437.19,0,0.40
973,-1442.06,0,0.40
987,-1446.95,0,0.40
1001,-1450.84,0,0.40
1015,-1455.75,0,0.40
1029,-1460.63,0,0.40
1043,-1464.57,0,0.40
1056,-1469.47,0,0.40
1072,-1474.41,0,0.40
1086,-1479.35,0,0.40
1100,-1483.32,0,0.40
1113,-1488.29,0,0.40
1126,-1492.27,0,0.40
1140,-1497.25,0,0.40
1154,-1501.25,0,0.40
1169,-1506.25,0,0.40
1183,-1511.27,0,0.40
1197,-1516.30,0,0.40
1211,-1520.34,0,0.40
1225,-1525.40,0,0.40
1238,-1529.46,0,0.40
1252,-1534.54,0,0.40
1266,-1539.65,0,0.40
1280,-1543.72,0,0.40
1294,-1548.85,0,0.40
1308,-1553.99,0,0.40
1321,-1558.11,0,0.40
1335,-1563.27,0,0.40
1349,-1567.41,0,0.40
1363,-1572.60,0,0.40
1377,-1577.79,0,0.40
1391,-1581.96,0,0.40
1405,-1587.16,0,0.40
1421,-1592.38,0,0.40
1435,-1597.61,0,0.40
1448,-1601.79,0,0.40
1462,-1607.05,0,0.40
1473,-1611.24,0,0.40
1483,-1614.41,0,0.40
1493,-1617.58,0,0.40
1503,-1621.78,0,0.40
1513,-1624.97,0,0.40
1531,-1631.29,0,0.40
1546,-1636.57,0,0.40
1560,-1641.86,0,0.40
1574,-1646.07,0,0.40
1589,-1651.37,0,0.40
1602,-1656.64,0,0.40
1616,-1660.88,0,0.40
1629,-1666.16,0,0.40
1642,-1670.39,0,0.40
1655,-1674.62,0,0.40
1669,-1679.91,0,0.40
1683,-1685.21,0,0.40
1696,-1689.44,0,0.40
1711,-1694.74,0,0.40
1725,-1700.03,0,0.40
1739,-1704.25,0,0.40
1753,-1709.53,0,0.40
1768,-1714.80,0,0.40
1782,-1720.07,0,0.40
1796,-1724.28,0,0.40
1810,-1729.54,0,0.40
1825,-1734.83,0,0.40
1839,-1740.09,0,0.40
1853,-1744.31,0,0.40
1867,-1749.59,0,0.40
1881,-1754.85,0,0.40
1896,-1760.13,0,0.40
1910,-1764.32,0,0.40
1923,-1769.59,0,0.40
1936,-1773.79,0,0.40
1952,-1779.04,0,0.40
1966,-1784.32,0,0.40
1980,-1789.57,0,0.40
1994,-1793.80,0,0.40
2009,-1799.07,0,0.40
2023,-1804.34,0,0.40
2037,-1809.63,0,0.40
2051,-1813.86,0,0.40
2065,-1819.15,0,0.40
2078,-1823.40,0,0.40
2092,-1828.71,0,0.40
2106,-1834.06,0,0.40
2120,-1838.33,0,0.40
2133,-1843.70,0,0.40
2146,-1848.00,0,0.40
2160,-1853.38,0,0.40
2175,-1858.78,0,0.40
2190,-1864.17,0,0.40
2204,-1868.49,0,0.40
2218,-1873.90,0,0.40
2232,-1879.32,0,0.40
2246,-1883.67,0,0.40
2260,-1889.11,0,0.40
2274,-1894.57,0,0.40
2288,-1898.96,0,0.40
2301,-1904.44,0,0.40
2315,-1908.85,0,0.40
2329,-1914.36,0,0.40
2343,-1919.88,0,0.40
2354,-1924.31,0,0.40
2365,-1927.62,0,0.40
2379,-1933.17,0,0.40
2393,-1937.60,0,0.40
2406,-1943.16,0,0.40
2420,-1947.62,0,0.40
2438,-1954.31,0,0.40
2452,-1959.91,0,0.40
2466,-1965.50,0,0.40
2480,-1969.97,0,0.40
2494,-1975.59,0,0.40
2508,-1981.19,0,0.40
2519,-1984.57,0,0.40
2537,-1991.31,0,0.40
2552,-1996.93,0,0.40
2566,-2002.57,0,0.40
2580,-2008.20,0,0.40
2594,-2012.70,0,0.40
2608,-2018.33,0,0.40
2622,-2023.96,0,0.40
2636,-2028.45,0,0.40
2650,-2034.08,0,0.40
2665,-2039.69,0,0.40
2679,-2045.31,0,0.40
2693,-2049.82,0,0.40
2707,-2055.43,0,0.40
2720,-2059.93,0,0.40
2734,-2065.55,0,0.40
2748,-2071.16,0,0.40
2762,-2075.65,0,0.40
2776,-2081.26,0,0.40
2790,-2086.85,0,0.40
2806,-2092.46,0,0.40
2820,-2098.06,0,0.40
2834,-2102.53,0,0.40
2849,-2108.13,0,0.40
2863,-2113.72,0,0.40
2877,-2119.31,0,0.40
2891,-2123.80,0,0.40
2905,-2129.38,0,0.40
2918,-2133.87,0,0.40
2932,-2139.46,0,0.40
2945,-2143.94,0,0.40
2959,-2149.54,0,0.40
2973,-2155.14,0,0.40
2989,-2160.74,0,0.40
3003,-2166.36,0,0.40
3016,-2170.85,0,0.40
3030,-2176.47,0,0.40
3044,-2180.99,0,0.40
3058,-2186.62,0,0.40
3072,-2192.28,0,0.40
3086,-2196.81,0,0.40
3100,-2202.47,0,0.40
3114,-2208.15,0,0.40
3128,-2212.70,0,0.40
3141,-2218.37,0,0.40
3155,-2222.94,0,0.40
3168,-2228.64,0,0.40
3182,-2233.20,0,0.40
3193,-2237.79,0,0.40
3203,-2241.22,0,0.40
3213,-2245.83,0,0.40
3223,-2249.27,0,0.40
3233,-2252.74,0,0.40
3243,-2257.35,0,0.40
3253,-2260.83,0,0.40
3263,-2264.30,0,0.40
3273,-2268.94,0,0.40
3283,-2272.42,0,0.40
3293,-2275.90,0,0.40
3303,-2280.56,0,0.40
3313,-2284.04,0,0.40
3323,-2287.55,0,0.40
3333,-2292.20,0,0.40
3343,-2295.72,0,0.40
3353,-2299.21,0,0.40
3363,-2303.90,0,0.40
3381,-2310.93,0,0.40
3396,-2316.80,0,0.40
3409,-2321.51,0,0.40
3424,-2327.39,0,0.40
3439,-2333.27,0,0.40
3455,-2339.17,0,0.40
3469,-2345.07,0,0.40
3483,-2350.96,0,0.40
3497,-2355.69,0,0.40
3511,-2361.59,0,0.40
3525,-2367.49,0,0.40
3539,-2372.22,0,0.40
3553,-2378.12,0,0.40
3567,-2384.01,0,0.40
3581,-2388.73,0,0.40
3595,-2394.63,0,0.40
3609,-2400.52,0,0.40
3626,-2406.42,0,0.40
3640,-2412.32,0,0.40
3654,-2418.20,0,0.40
3667,-2422.91,0,0.40
3680,-2427.63,0,0.40
3695,-2433.50,0,0.40
3710,-2439.38,0,0.40
3725,-2445.26,0,0.40
3740,-2451.13,0,0.40
3751,-2455.82,0,0.40
3761,-2459.34,0,0.40
3771,-2464.03,0,0.40
3781,-2467.55,0,0.40
3791,-2471.07,0,0.40
3801,-2475.76,0,0.40
3811,-2479.28,0,0.40
3821,-2482.79,0,0.40
3831,-2487.49,0,0.40
3841,-2491.01,0,0.40
3851,-2494.53,0,0.40
3861,-2499.22,0,0.40
3871,-2502.75,0,0.40
3881,-2506.26,0,0.40
3891,-2510.96,0,0.40
3901,-2514.48,0,0.40
3911,-2518.01,0,0.40
3921,-2522.70,0,0.40
3931,-2526.23,0,0.40
3941,-2529.74,0,0.40
3951,-2534.45,0,0.40
3961,-2537.97,0,0.40
3971,-2541.51,0,0.40
3981,-2546.21,0,0.40
3991,-2549.76,0,0.40
4001,-2553.29,0,0.40
4011,-2558.03,0,0.40
4021,-2561.58,0,0.40
4031,-2565.15,0,0.40
4041,-2569.90,0,0.40
4051,-2573.48,0,0.40
4061,-2577.05,0,0.40
4071,-2581.83,0,0.40
4158,-2616.58,0,0.40
4172,-2621.40,0,0.40
4186,-2627.42,0,0.40
4200,-2633.47,0,0.40
4211,-2637.11,0,0.40
4221,-2641.96,0,0.40
4231,-2645.61,0,0.40
4241,-2649.25,0,0.40
4251,-2654.13,0,0.40
4261,-2657.78,0,0.40
4271,-2661.44,0,0.40
4281,-2666.32,0,0.40
4291,-2669.98,0,0.40
4301,-2673.65,0,0.40
4311,-2678.54,0,0.40
4321,-2682.21,0,0.40
4331,-2685.88,0,0.40
4341,-2690.77,0,0.40
4351,-2694.44,0,0.40
4361,-2698.12,0,0.40
4371,-2703.01,0,0.40
4381,-2706.69,0,0.40
4391,-2710.36,0,0.40
4401,-2715.26,0,0.40
4411,-2718.94,0,0.40
4436,-2728.76,0,0.40
4450,-2734.89,0,0.40
4464,-2741.02,0,0.40
4478,-2745.93,0,0.40
4492,-2752.06,0,0.40
4507,-2758.18,0,0.40
4521,-2764.30,0,0.40
4535,-2769.19,0,0.40
4549,-2775.29,0,0.40
4562,-2780.17,0,0.40
4576,-2786.28,0,0.40
4593,-2793.59,0,0.40
4607,-2798.46,0,0.40
4621,-2804.55,0,0.40
4635,-2810.64,0,0.40
4649,-2815.51,0,0.40
4663,-2821.58,0,0.40
4677,-2827.67,0,0.40
4691,-2832.53,0,0.40
4705,-2838.60,0,0.40
4718,-2843.46,0,0.40
4731,-2849.54,0,0.40
4745,-2854.39,0,0.40
4761,-2861.68,0,0.40
4776,-2867.77,0,0.40
4790,-2872.63,0,0.40
4804,-2878.70,0,0.40
4817,-2883.56,0,0.40
4831,-2889.64,0,0.40
4845,-2895.71,0,0.40
4859,-2900.58,0,0.40
4873,-2906.67,0,0.40
4887,-2912.75,0,0.40
4901,-2917.61,0,0.40
4915,-2923.71,0,0.40
4928,-2928.60,0,0.40
4944,-2935.96,0,0.40
4958,-2940.88,0,0.40
4972,-2947.06,0,0.40
4986,-2953.26,0,0.40
5000,-2958.21,0,0.40
5014,-2964.43,0,0.40
5030,-2970.66,0,0.40
5044,-2976.87,0,0.40
5058,-2983.09,0,0.40
5071,-2988.08,0,0.40
5085,-2994.32,0,0.40
5100,-3000.56,0,0.40
5114,-3005.55,0,0.40
5128,-3011.82,0,0.40
5141,-3016.82,0,0.40
5155,-3023.09,0,0.40
5168,-3028.13,0,0.40
5181,-3034.43,0,0.40
5199,-3042.00,0,0.40
5213,-3047.04,0,0.40
5227,-3053.36,0,0.40
5240,-3058.42,0,0.40
5254,-3064.74,0,0.40
5267,-3069.79,0,0.40
5281,-3076.10,0,0.40
5292,-3081.14,0,0.40
5302,-3084.93,0,0.40
5312,-3088.70,0,0.40
5322,-3093.74,0,0.40
5332,-3097.51,0,0.40
5342,-3101.29,0,0.40
5352,-3106.33,0,0.40
5362,-3110.10,0,0.40
5372,-3113.88,0,0.40
5384,-3118.91,0,0.40
5397,-3125.21,0,0.40
5410,-3130.25,0,0.40
5424,-3136.54,0,0.40
5435,-3140.32,0,0.40
5445,-3145.35,0,0.40
5455,-3149.11,0,0.40
5472,-3156.63,0,0.40
5486,-3161.64,0,0.40
5500,-3167.88,0,0.40
5513,-3172.89,0,0.40
5526,-3179.14,0,0.40
5540,-3184.13,0,0.40
5554,-3190.38,0,0.40
5568,-3196.64,0,0.40
5581,-3201.65,0,0.40
5594,-3206.64,0,0.40
5608,-3212.90,0,0.40
5621,-3217.90,0,0.40
5636,-3224.14,0,0.40
5650,-3230.38,0,0.40
5664,-3236.62,0,0.40
5677,-3241.62,0,0.40
5690,-3246.61,0,0.40
5706,-3254.11,0,0.40
5720,-3259.12,0,0.40
5734,-3265.38,0,0.40
5748,-3271.63,0,0.40
5761,-3276.64,0,0.40
5775,-3282.92,0,0.40
5791,-3289.21,0,0.40
5805,-3295.52,0,0.40
5819,-3300.58,0,0.40
5833,-3306.93,0,0.40
5846,-3312.01,0,0.40
5860,-3318.38,0,0.40
5873,-3323.48,0,0.40
5889,-3331.14,0,0.40
5903,-3336.25,0,0.40
5917,-3342.64,0,0.40
5930,-3347.77,0,0.40
5944,-3354.18,0,0.40
5957,-3359.30,0,0.40
5973,-3366.99,0,0.40
5987,-3372.12,0,0.40
6002,-3378.55,-90,0.40
6016,-3384.99,-90,0.40
6030,-3391.43,-90,0.40
6043,-3396.61,-90,0.40
6056,-3401.79,-90,0.40
6071,-3408.26,-90,0.40
6085,-3414.74,-90,0.40
6099,-3421.22,-90,0.40
6110,-3425.11,-90,0.40
6120,-3430.28,-90,0.40
6130,-3434.17,-90,0.40
6140,-3438.04,-90,0.40
6150,-3443.22,-90,0.40
6160,-3447.09,-90,0.40
6170,-3450.97,-90,0.40
6180,-3456.13,-90,0.40
6190,-3460.00,-90,0.40
6200,-3463.86,-90,0.40
6210,-3469.01,-90,0.40
6220,-3472.89,-90,0.40
6230,-3476.75,-90,0.40
6240,-3481.91,-90,0.40
6250,-3485.77,-90,0.40
6268,-3493.51,-90,0.40
6282,-3499.96,-90,0.40
6293,-3503.82,-90,0.40
6309,-3511.53,-90,0.40
6326,-3517.95,-90,0.40
6340,-3524.35,-90,0.40
6354,-3530.77,-90,0.40
6369,-3537.17,-90,0.40
6383,-3542.28,-90,0.40
6397,-3548.68,-90,0.40
6411,-3555.09,-90,0.40
6426,-3561.49,-90,0.40
6440,-3566.60,-90,0.40
6454,-3572.99,-90,0.40
6468,-3579.39,-90,0.40
6483,-3585.79,-90,0.40
6497,-3590.91,-90,0.40
6511,-3597.29,-90,0.40
6525,-3603.69,-90,0.40
6539,-3608.81,-90,0.40
6553,-3615.20,-90,0.40
6567,-3621.59,-90,0.40
6581,-3626.71,-90,0.40
6595,-3633.11,-90,0.40
6609,-3639.51,-90,0.40
6623,-3644.62,-90,0.40
6637,-3651.02,-90,0.40
6650,-3656.17,-90,0.40
6666,-3663.90,-90,0.40
6680,-3669.07,-90,0.40
6694,-3675.55,-90,0.40
6708,-3682.05,-90,0.40
6723,-3688.57,-90,0.40
6737,-3693.79,-90,0.40
6752,-3700.32,-90,0.40
6766,-3706.85,-90,0.40
6781,-3713.38,-90,0.40
6795,-3719.93,-90,0.40
6809,-3725.16,-90,0.40
6823,-3731.69,-90,0.40
6836,-3738.23,-90,0.40
6851,-3743.46,-90,0.40
6865,-3750.00,-90,0.40
6879,-3756.54,-90,0.40
6893,-3761.77,-90,0.40
6906,-3768.34,-90,0.40
6920,-3773.60,-90,0.40
6933,-3780.18,-90,0.40
6946,-3785.43,-90,0.40
6959,-3790.70,-90,0.40
6973,-3797.29,-90,0.40
6987,-3803.87,-90,0.40
7001,-3809.12,-90,0.40
7015,-3815.70,-90,0.40
7029,-3822.26,-90,0.40
7043,-3827.51,-90,0.40
7057,-3834.04,-90,0.40
7071,-3840.57,-90,0.40
