-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.01
-0.01
-0.01
-0.01
-0.02
-0.06
-0.06
-0.07
-0.08
-0.08
-0.09
-0.10
-0.10
-0.11
-0.12
-0.13
-0.14
-0.15
-0.15
-0.16
-0.17
-0.18
-0.19
-0.20
-0.21
-0.22
-0.23
-0.24
-0.26
-0.27
-0.28
-0.29
-0.30
-0.32
-0.33
-0.34
-0.35
-0.36
-0.38
-0.39
-0.41
-0.42
-0.44
-0.45
-0.47
-0.49
-0.50
-0.52
-0.54
-0.55
-0.57
-0.59
-0.61
-0.62
-0.63
-0.65
-0.67
-0.69
-0.71
-0.73
-0.75
-0.77
-0.79
-0.81
-0.83
-0.85
-0.87
-0.89
-0.91
-0.93
-0.94
-0.97
-0.99
-1.01
-1.03
-1.06
-1.08
-1.10
-1.13
-1.15
-1.17
-1.20
-1.22
-1.25
-1.27
-1.30
-1.32
-1.35
-1.36
-1.39
-1.41
-1.44
-1.46
-1.49
-1.52
-1.55
-1.57
-1.60
-1.63
-1.66
-1.69
-1.71
-1.74
-1.77
-1.79
-1.82
-1.85
-1.88
-1.91
-1.94
-1.97
-2.00
-2.03
-2.06
-2.10
-2.13
-2.16
-2.19
-2.23
-2.26
-2.27
-2.31
-2.34
-2.38
-2.41
-2.44
-2.48
-2.51
-2.55
-2.59
-2.62
-2.66
-2.69
-2.73
-2.77
-2.80
-2.84
-2.86
-2.90
-2.93
-2.97
-3.01
-3.05
-3.09
-3.12
-3.16
-3.20
-3.24
-3.28
-3.32
-3.36
-3.40
-3.48
-3.52
-3.54
-3.59
-3.63
-3.67
-3.71
-3.75
-3.80
-3.84
-3.88
-3.92
-3.97
-4.01
-4.05
-4.10
-4.14
-4.19
-4.21
-4.25
-4.30
-4.34
-4.39
-4.43
-4.48
-4.52
-4.57
-4.62
-4.66
-4.71
-4.76
-4.81
-4.85
-5.78
-5.83
-5.88
-5.93
-5.99
-6.04
-6.10
-6.15
-6.69
-6.75
-6.80
-6.86
-6.92
-6.97
-7.03
-7.09
-7.15
-7.21
-7.24
-7.30
-7.36
-7.41
-7.47
-7.53
-7.59
-7.65
-7.72
-7.78
-7.84
-7.90
-7.96
