Time,Angle,Setpoint,Dc
5398,-1228.79,0,0.20
5412,-1231.21,0,0.20
5427,-1233.63,0,0.20
5441,-1235.57,0,0.20
5455,-1238.01,0,0.20
5469,-1240.44,0,0.20
5482,-1242.40,0,0.20
5496,-1244.85,0,0.20
5510,-1246.82,0,0.20
5524,-1249.28,0,0.20
5537,-1251.25,0,0.20
5554,-1254.22,0,0.20
5568,-1256.69,0,0.20
5582,-1258.67,0,0.20
5595,-1261.15,0,0.20
5610,-1263.64,0,0.20
5624,-1265.63,0,0.20
5637,-1268.11,0,0.20
5650,-1270.11,0,0.20
5663,-1272.10,0,0.20
5678,-1274.60,0,0.20
5692,-1277.10,0,0.20
5706,-1279.59,0,0.20
5720,-1281.59,0,0.20
5737,-1284.59,0,0.20
5751,-1287.09,0,0.20
5765,-1289.09,0,0.20
5779,-1291.59,0,0.20
5793,-1294.09,0,0.20
5807,-1296.08,0,0.20
5820,-1298.58,0,0.20
5833,-1300.58,0,0.20
5846,-1302.58,0,0.20
5859,-1305.07,0,0.20
5872,-1307.07,0,0.20
5885,-1309.06,0,0.20
5898,-1311.55,0,0.20
5911,-1313.53,0,0.20
5922,-1315.52,0,0.20
5932,-1317.00,0,0.20
5942,-1318.49,0,0.20
5952,-1320.47,0,0.20
5962,-1321.95,0,0.20
5972,-1323.43,0,0.20
5982,-1325.41,0,0.20
5992,-1326.88,0,0.20
6002,-1328.36,90,0.20
6012,-1330.33,90,0.20
6022,-1331.80,90,0.20
6032,-1333.26,90,0.20
6042,-1335.22,90,0.20
6052,-1336.69,90,0.20
6062,-1338.15,90,0.20
6072,-1340.10,90,0.20
6083,-1341.56,90,0.20
6100,-1344.47,90,0.20
6118,-1347.37,90,0.20
6132,-1349.78,90,0.20
6146,-1351.71,90,0.20
6160,-1354.11,90,0.20
6174,-1356.51,90,0.20
6188,-1358.42,90,0.20
6202,-1360.80,90,0.20
6216,-1363.19,90,0.20
6230,-1365.08,90,0.20
6244,-1367.45,90,0.20
6257,-1369.34,90,0.20
6270,-1371.70,90,0.20
6283,-1373.58,90,0.20
6296,-1375.92,90,0.20
6311,-1377.79,90,0.20
6325,-1380.12,90,0.20
6339,-1382.45,90,0.20
6353,-1384.31,90,0.20
6367,-1386.62,90,0.20
6380,-1388.47,90,0.20
6393,-1390.77,90,0.20
6407,-1392.62,90,0.20
6421,-1394.91,90,0.20
6435,-1397.20,90,0.20
6449,-1399.02,90,0.20
6462,-1401.30,90,0.20
6475,-1403.12,90,0.20
6491,-1405.39,90,0.20
6505,-1407.65,90,0.20
6519,-1409.91,90,0.20
6532,-1411.71,90,0.20
6545,-1413.51,90,0.20
6558,-1415.76,90,0.20
6574,-1418.00,90,0.20
6588,-1420.24,90,0.20
6602,-1422.03,90,0.20
6615,-1424.25,90,0.20
6628,-1426.04,90,0.20
6641,-1427.82,90,0.20
6658,-1430.48,90,0.20
6672,-1432.70,90,0.20
6686,-1434.48,90,0.20
6700,-1436.69,90,0.20
6713,-1438.47,90,0.20
6726,-1440.68,90,0.20
6742,-1442.90,90,0.20
6756,-1445.11,90,0.20
6770,-1446.88,90,0.20
6784,-1449.09,90,0.20
6797,-1450.86,90,0.20
6810,-1453.07,90,0.20
6823,-1454.84,90,0.20
6840,-1457.49,90,0.20
6854,-1459.27,90,0.20
6867,-1461.48,90,0.20
6878,-1462.81,90,0.20
6888,-1464.59,90,0.20
6898,-1465.91,90,0.20
6908,-1467.25,90,0.20
6918,-1469.03,90,0.20
6935,-1471.25,90,0.20
6949,-1473.48,90,0.20
6962,-1475.25,90,0.20
6975,-1477.49,90,0.20
6986,-1478.83,90,0.20
6996,-1480.62,90,0.20
7006,-1481.97,90,0.20
7016,-1483.31,90,0.20
7026,-1485.11,90,0.20
7036,-1486.46,90,0.20
7046,-1487.81,90,0.20
7056,-1489.61,90,0.20
7066,-1490.97,90,0.20
7084,-1493.68,90,0.20
7099,-1495.95,90,0.20
7113,-1498.22,90,0.20
7126,-1500.05,90,0.20
7139,-1501.88,90,0.20
7152,-1504.16,90,0.20
7165,-1506.00,90,0.20
7181,-1508.30,90,0.20
7195,-1510.61,90,0.20
7209,-1512.92,90,0.20
7222,-1514.78,90,0.20
7235,-1516.64,90,0.20
7248,-1518.97,90,0.20
7264,-1521.31,90,0.20
7278,-1523.66,90,0.20
7291,-1525.55,90,0.20
7304,-1527.44,90,0.20
7317,-1529.82,90,0.20
7330,-1531.71,90,0.20
7346,-1534.10,90,0.20
7360,-1536.49,90,0.20
7374,-1538.89,90,0.20
7387,-1540.82,90,0.20
7400,-1542.75,90,0.20
7413,-1545.17,90,0.20
7426,-1547.11,90,0.20
7441,-1549.56,90,0.20
7455,-1552.00,90,0.20
7469,-1553.97,90,0.20
7482,-1556.42,90,0.20
7495,-1558.40,90,0.20
7508,-1560.39,90,0.20
7523,-1562.86,90,0.20
7537,-1565.36,90,0.20
7551,-1567.85,90,0.20
7565,-1569.86,90,0.20
7578,-1572.36,90,0.20
7591,-1574.39,90,0.20
7604,-1576.40,90,0.20
7619,-1578.93,90,0.20
7633,-1581.47,90,0.20
7647,-1584.02,90,0.20
7660,-1586.07,90,0.20
7673,-1588.11,90,0.20
7689,-1591.19,90,0.20
7703,-1593.25,90,0.20
7717,-1595.83,90,0.20
7730,-1597.90,90,0.20
7743,-1600.49,90,0.20
7756,-1602.57,90,0.20
7771,-1605.17,90,0.20
7785,-1607.77,90,0.20
7799,-1609.86,90,0.20
7812,-1612.47,90,0.20
7825,-1614.56,90,0.20
7838,-1616.66,90,0.20
7851,-1619.28,90,0.20
7864,-1621.38,90,0.20
7875,-1623.49,90,0.20
7885,-1625.06,90,0.20
7895,-1627.17,90,0.20
7907,-1628.75,90,0.20
7917,-1630.86,90,0.20
7927,-1632.45,90,0.20
7937,-1634.03,90,0.20
7947,-1636.14,90,0.20
7957,-1637.72,90,0.20
7967,-1639.30,90,0.20
7977,-1641.41,90,0.20
7987,-1643.00,90,0.20
7997,-1644.58,90,0.20
8007,-1646.70,90,0.20
8017,-1648.28,90,0.20
8027,-1649.87,90,0.20
8037,-1651.98,90,0.20
8047,-1653.56,90,0.20
8071,-1657.78,90,0.20
8088,-1660.94,90,0.20
8102,-1663.05,90,0.20
8115,-1665.67,90,0.20
8131,-1668.30,90,0.20
8145,-1670.92,90,0.20
8159,-1673.01,90,0.20
8172,-1675.63,90,0.20
8186,-1677.72,90,0.20
8200,-1680.33,90,0.20
8214,-1682.93,90,0.20
8227,-1685.01,90,0.20
8243,-1687.60,90,0.20
8257,-1690.19,90,0.20
8271,-1692.77,90,0.20
8285,-1694.84,90,0.20
8300,-1697.41,90,0.20
8314,-1699.98,90,0.20
8328,-1702.54,90,0.20
8342,-1704.59,90,0.20
8355,-1707.14,90,0.20
8369,-1709.18,90,0.20
8383,-1711.72,90,0.20
8397,-1714.26,90,0.20
8410,-1716.28,90,0.20
8426,-1718.80,90,0.20
8440,-1721.31,90,0.20
8454,-1723.82,90,0.20
8467,-1725.82,90,0.20
8484,-1728.81,90,0.20
8498,-1730.80,90,0.20
8512,-1733.27,90,0.20
8525,-1735.26,90,0.20
8538,-1737.72,90,0.20
8554,-1740.19,90,0.20
8567,-1742.14,90,0.20
8580,-1744.60,90,0.20
8593,-1746.55,90,0.20
8606,-1748.99,90,0.20
8623,-1751.42,90,0.20
8637,-1753.84,90,0.20
8650,-1755.78,90,0.20
8665,-1758.19,90,0.20
8679,-1760.60,90,0.20
8693,-1762.52,90,0.20
8707,-1764.92,90,0.20
8720,-1766.83,90,0.20
8737,-1769.70,90,0.20
8751,-1772.08,90,0.20
8765,-1773.98,90,0.20
8778,-1776.36,90,0.20
8792,-1778.26,90,0.20
8805,-1780.63,90,0.20
8818,-1782.52,90,0.20
8831,-1784.41,90,0.20
8845,-1786.78,90,0.20
8856,-1788.66,90,0.20
8866,-1790.07,90,0.20
8876,-1791.48,90,0.20
8886,-1793.36,90,0.20
8896,-1794.77,90,0.20
8906,-1796.18,90,0.20
8916,-1798.05,90,0.20
8926,-1799.46,90,0.20
8936,-1800.87,90,0.20
8946,-1802.74,90,0.20
8956,-1804.15,90,0.20
8966,-1805.56,90,0.20
8976,-1807.43,90,0.20
8986,-1808.83,90,0.20
9007,-1812.10,90,0.20
9021,-1814.45,90,0.20
9034,-1816.31,90,0.20
9045,-1818.19,90,0.20
9055,-1819.59,90,0.20
9071,-1822.40,90,0.20
9090,-1825.20,90,0.20
9103,-1827.08,90,0.20
9116,-1829.26,90,0.20
9131,-1831.61,90,0.20
9142,-1833.02,90,0.20
9152,-1834.90,90,0.20
9162,-1836.31,90,0.20
9172,-1837.72,90,0.20
9182,-1839.60,90,0.20
9192,-1841.02,90,0.20
9202,-1842.44,90,0.20
9212,-1844.32,90,0.20
9222,-1845.75,90,0.20
9232,-1847.16,90,0.20
9242,-1849.06,90,0.20
9252,-1850.49,90,0.20
9262,-1851.91,90,0.20
9272,-1853.81,90,0.20
9282,-1855.24,90,0.20
9292,-1856.67,90,0.20
9302,-1858.58,90,0.20
9312,-1860.02,90,0.20
9322,-1861.45,90,0.20
9332,-1863.38,90,0.20
9342,-1864.83,90,0.20
9352,-1866.26,90,0.20
9362,-1868.20,90,0.20
9372,-1869.65,90,0.20
9382,-1871.10,90,0.20
9392,-1873.05,90,0.20
9402,-1874.51,90,0.20
9412,-1875.96,90,0.20
9422,-1877.93,90,0.20
9432,-1879.40,90,0.20
9442,-1880.86,90,0.20
9452,-1882.84,90,0.20
9462,-1884.31,90,0.20
9582,-1904.29,90,0.20
9597,-1906.83,90,0.20
9612,-1909.37,90,0.20
9626,-1911.93,90,0.20
9640,-1913.97,90,0.20
9654,-1916.54,90,0.20
9667,-1918.59,90,0.20
9683,-1921.70,90,0.20
9697,-1923.76,90,0.20
9710,-1926.36,90,0.20
9723,-1928.44,90,0.20
9736,-1930.53,90,0.20
9750,-1933.15,90,0.20
9764,-1935.78,90,0.20
9777,-1937.88,90,0.20
9790,-1939.99,90,0.20
9804,-1942.63,90,0.20
9817,-1944.75,90,0.20
9830,-1947.41,90,0.20
9843,-1949.54,90,0.20
9861,-1952.73,90,0.20
9875,-1955.41,90,0.20
9888,-1957.54,90,0.20
9901,-1959.68,90,0.20
9914,-1962.37,90,0.20
9930,-1965.06,90,0.20
9944,-1967.75,90,0.20
9957,-1969.91,90,0.20
9972,-1972.61,90,0.20
9986,-1975.31,90,0.20
10000,-1977.47,90,0.20
10014,-1980.18,90,0.20
10029,-1982.89,90,0.20
10043,-1985.60,90,0.20
10057,-1987.77,90,0.20
10071,-1990.49,90,0.20
10084,-1992.66,90,0.20
10100,-1995.93,90,0.20
10114,-1998.09,90,0.20
10128,-2000.82,90,0.20
10142,-2003.52,90,0.20
10156,-2005.71,90,0.20
10170,-2008.41,90,0.20
10184,-2011.14,90,0.20
10197,-2013.30,90,0.20
10210,-2015.47,90,0.20
10224,-2018.17,90,0.20
10238,-2020.88,90,0.20
10252,-2023.03,90,0.20
10265,-2025.73,90,0.20
10280,-2028.43,90,0.20
10294,-2030.58,90,0.20
10308,-2033.27,90,0.20
10322,-2035.95,90,0.20
10337,-2038.63,90,0.20
10351,-2040.78,90,0.20
10365,-2043.44,90,0.20
10379,-2046.11,90,0.20
10392,-2048.23,90,0.20
10405,-2050.36,90,0.20
10419,-2053.01,90,0.20
10432,-2055.13,90,0.20
10445,-2057.77,90,0.20
10459,-2059.88,90,0.20
10473,-2062.51,90,0.20
10487,-2065.13,90,0.20
10500,-2067.22,90,0.20
10515,-2069.83,90,0.20
10529,-2072.43,90,0.20
10543,-2074.51,90,0.20
10557,-2077.10,90,0.20
10572,-2079.68,90,0.20
10586,-2082.25,90,0.20
10600,-2084.31,90,0.20
10614,-2086.87,90,0.20
10627,-2088.91,90,0.20
10641,-2091.46,90,0.20
10655,-2094.00,90,0.20
10669,-2096.03,90,0.20
10683,-2098.55,90,0.20
10696,-2100.57,90,0.20
10710,-2103.08,90,0.20
10721,-2105.08,90,0.20
10731,-2106.57,90,0.20
10741,-2108.08,90,0.20
10751,-2110.07,90,0.20
10761,-2111.55,90,0.20
10771,-2113.05,90,0.20
10781,-2115.02,90,0.20
10791,-2116.51,90,0.20
10801,-2117.99,90,0.20
10811,-2119.96,90,0.20
10821,-2121.43,90,0.20
10831,-2122.91,90,0.20
10841,-2124.86,90,0.20
10851,-2126.33,90,0.20
10861,-2127.80,90,0.20
10871,-2129.75,90,0.20
10881,-2131.22,90,0.20
10891,-2132.68,90,0.20
10910,-2136.08,90,0.20
10926,-2138.50,90,0.20
10940,-2140.92,90,0.20
10954,-2142.85,90,0.20
10967,-2145.27,90,0.20
10980,-2147.19,90,0.20
10994,-2149.60,90,0.20
11008,-2151.52,90,0.20
11022,-2153.92,90,0.20
11036,-2156.32,90,0.20
11050,-2158.24,90,0.20
11066,-2161.11,90,0.20
11080,-2163.03,90,0.20
11094,-2165.42,90,0.20
11108,-2167.81,90,0.20
11122,-2169.72,90,0.20
11136,-2172.11,90,0.20
11150,-2174.50,90,0.20
11163,-2176.42,90,0.20
11178,-2178.81,90,0.20
11191,-2180.72,90,0.20
11205,-2183.12,90,0.20
11219,-2185.51,90,0.20
11232,-2187.43,90,0.20
11245,-2189.34,90,0.20
11259,-2191.75,90,0.20
11270,-2193.67,90,0.20
11284,-2195.59,90,0.20
11298,-2198.00,90,0.20
11312,-2200.42,90,0.20
11325,-2202.34,90,0.20
11338,-2204.29,90,0.20
11354,-2207.19,90,0.20
11368,-2209.14,90,0.20
11384,-2212.05,90,0.20
11397,-2214.01,90,0.20
11410,-2215.96,90,0.20
11423,-2218.42,90,0.20
11438,-2220.86,90,0.20
11452,-2222.84,90,0.20
11466,-2225.30,90,0.20
11480,-2227.77,90,0.20
11493,-2229.75,90,0.20
11506,-2231.74,90,0.20
11519,-2234.23,90,0.20
11535,-2236.72,90,0.20
11549,-2239.23,90,0.20
11563,-2241.24,90,0.20
11577,-2243.75,90,0.20
11590,-2245.77,90,0.20
11604,-2248.30,90,0.20
11617,-2250.34,90,0.20
11630,-2252.88,90,0.20
11643,-2254.92,90,0.20
11656,-2256.96,90,0.20
11670,-2259.54,90,0.20
11681,-2261.59,90,0.20
11691,-2263.14,90,0.20
11701,-2265.20,90,0.20
11719,-2267.80,90,0.20
11733,-2270.39,90,0.20
11746,-2272.48,90,0.20
11759,-2275.09,90,0.20
11772,-2277.19,90,0.20
11783,-2279.29,90,0.20
11793,-2280.86,90,0.20
11803,-2282.45,90,0.20
11813,-2284.56,90,0.20
11823,-2286.15,90,0.20
11833,-2287.74,90,0.20
11862,-2293.06,90,0.20
11876,-2295.74,90,0.20
11890,-2297.88,90,0.20
11904,-2300.57,90,0.20
11918,-2303.26,90,0.20
11932,-2305.41,90,0.20
11946,-2308.11,90,0.20
11960,-2310.82,90,0.20
11973,-2312.98,90,0.20
11986,-2315.15,90,0.20
12001,-2317.87,0,0.20
14,-2320.60,0,0.20
28,-2323.32,0,0.20
41,-2325.51,0,0.20
54,-2327.69,0,0.20
68,-2330.43,0,0.20
83,-2333.16,0,0.20
97,-2335.90,0,0.20
111,-2338.10,0,0.20
124,-2340.84,0,0.20
137,-2343.04,0,0.20
150,-2345.24,0,0.20
164,-2347.99,0,0.20
180,-2350.73,0,0.20
194,-2353.48,0,0.20
207,-2355.68,0,0.20
221,-2358.42,0,0.20
234,-2360.62,0,0.20
248,-2363.37,0,0.20
264,-2366.11,0,0.20
278,-2368.85,0,0.20
291,-2371.04,0,0.20
304,-2373.78,0,0.20
317,-2375.97,0,0.20
330,-2378.16,0,0.20
346,-2381.43,0,0.20
360,-2383.62,0,0.20
374,-2386.33,0,0.20
388,-2389.05,0,0.20
401,-2391.22,0,0.20
414,-2393.40,0,0.20
429,-2396.09,0,0.20
443,-2398.80,0,0.20
457,-2401.50,0,0.20
471,-2403.65,0,0.20
484,-2406.34,0,0.20
497,-2408.48,0,0.20
510,-2410.62,0,0.20
524,-2413.29,0,0.20
538,-2415.96,0,0.20
552,-2418.08,0,0.20
563,-2420.21,0,0.20
573,-2421.80,0,0.20
583,-2423.91,0,0.20
593,-2425.50,0,0.20
603,-2427.07,0,0.20
613,-2429.17,0,0.20
623,-2430.76,0,0.20
633,-2432.32,0,0.20
643,-2434.42,0,0.20
653,-2435.98,0,0.20
663,-2437.54,0,0.20
673,-2439.63,0,0.20
683,-2441.18,0,0.20
693,-2442.73,0,0.20
703,-2444.80,0,0.20
713,-2446.35,0,0.20
723,-2447.90,0,0.20
733,-2449.95,0,0.20
750,-2453.03,0,0.20
764,-2455.07,0,0.20
777,-2457.12,0,0.20
787,-2459.15,0,0.20
797,-2460.68,0,0.20
807,-2462.20,0,0.20
817,-2464.22,0,0.20
841,-2468.26,0,0.20
855,-2470.28,0,0.20
869,-2472.78,0,0.20
883,-2475.28,0,0.20
897,-2477.28,0,0.20
911,-2479.77,0,0.20
925,-2482.26,0,0.20
939,-2484.24,0,0.20
953,-2486.73,0,0.20
969,-2489.19,0,0.20
983,-2491.66,0,0.20
997,-2494.12,0,0.20
1012,-2496.58,0,0.20
1027,-2499.03,0,0.20
1041,-2500.99,0,0.20
1055,-2503.44,0,0.20
1069,-2505.88,0,0.20
1083,-2507.84,0,0.20
1097,-2510.28,0,0.20
1111,-2512.71,0,0.20
1124,-2514.66,0,0.20
1137,-2516.60,0,0.20
1151,-2519.03,0,0.20
1165,-2521.46,0,0.20
1179,-2523.40,0,0.20
1193,-2525.83,0,0.20
1206,-2527.77,0,0.20
1219,-2530.19,0,0.20
1232,-2532.13,0,0.20
1248,-2534.56,0,0.20
1262,-2536.99,0,0.20
1276,-2539.41,0,0.20
1289,-2541.36,0,0.20
1302,-2543.30,0,0.20
1316,-2545.73,0,0.20
1330,-2548.16,0,0.20
1344,-2550.11,0,0.20
1358,-2552.55,0,0.20
1371,-2554.50,0,0.20
1384,-2556.95,0,0.20
1398,-2558.91,0,0.20
1414,-2561.85,0,0.20
1428,-2563.82,0,0.20
1442,-2566.27,0,0.20
1456,-2568.75,0,0.20
1469,-2570.71,0,0.20
1483,-2573.20,0,0.20
1496,-2575.16,0,0.20
1509,-2577.16,0,0.20
1523,-2579.63,0,0.20
1536,-2581.64,0,0.20
1549,-2584.12,0,0.20
1563,-2586.14,0,0.20
1576,-2588.64,0,0.20
1589,-2590.66,0,0.20
1603,-2593.17,0,0.20
1616,-2595.20,0,0.20
1629,-2597.22,0,0.20
1640,-2599.26,0,0.20
1650,-2600.77,0,0.20
1660,-2602.82,0,0.20
1670,-2604.35,0,0.20
1680,-2605.88,0,0.20
1690,-2607.93,0,0.20
1700,-2609.47,0,0.20
1710,-2611.01,0,0.20
1720,-2613.07,0,0.20
1735,-2615.66,0,0.20
1751,-2618.24,0,0.20
1764,-2620.33,0,0.20
1778,-2622.93,0,0.20
1788,-2624.50,0,0.20
1801,-2627.11,0,0.20
1817,-2629.73,0,0.20
1831,-2632.37,0,0.20
1845,-2634.48,0,0.20
1859,-2637.12,0,0.20
1873,-2639.77,0,0.20
1887,-2641.90,0,0.20
1902,-2644.56,0,0.20
1916,-2647.24,0,0.20
1929,-2649.38,0,0.20
1943,-2652.07,0,0.20
1956,-2654.22,0,0.20
1969,-2656.92,0,0.20
1986,-2659.62,0,0.20
2000,-2662.33,0,0.20
2014,-2665.05,0,0.20
2028,-2667.22,0,0.20
2041,-2669.95,0,0.20
2054,-2672.13,0,0.20
2067,-2674.32,0,0.20
2080,-2677.06,0,0.20
2094,-2679.26,0,0.20
2108,-2682.00,0,0.20
2119,-2684.20,0,0.20
2132,-2686.40,0,0.20
2149,-2689.72,0,0.20
2163,-2691.92,0,0.20
2177,-2694.69,0,0.20
2191,-2697.45,0,0.20
2204,-2699.67,0,0.20
2218,-2702.44,0,0.20
2231,-2704.66,0,0.20
2244,-2706.88,0,0.20
2258,-2709.65,0,0.20
2271,-2711.87,0,0.20
2282,-2714.08,0,0.20
2292,-2715.75,0,0.20
2306,-2718.52,0,0.20
2322,-2721.30,0,0.20
2336,-2724.06,0,0.20
2350,-2726.84,0,0.20
2364,-2729.04,0,0.20
2378,-2731.83,0,0.20
2391,-2734.02,0,0.20
2408,-2737.34,0,0.20
2422,-2740.10,0,0.20
2436,-2742.30,0,0.20
2450,-2745.05,0,0.20
2463,-2747.25,0,0.20
2476,-2749.99,0,0.20
2489,-2752.18,0,0.20
2503,-2754.92,0,0.20
2516,-2757.10,0,0.20
2529,-2759.28,0,0.20
2540,-2761.46,0,0.20
2550,-2763.08,0,0.20
2560,-2765.26,0,0.20
2570,-2766.88,0,0.20
2581,-2769.05,0,0.20
2592,-2770.66,0,0.20
2602,-2772.82,0,0.20
2612,-2774.44,0,0.20
2622,-2776.04,0,0.20
2632,-2778.19,0,0.20
2642,-2779.80,0,0.20
2652,-2781.40,0,0.20
2662,-2783.54,0,0.20
2672,-2785.13,0,0.20
2682,-2786.73,0,0.20
2692,-2788.85,0,0.20
2702,-2790.44,0,0.20
2712,-2792.03,0,0.20
2722,-2794.13,0,0.20
2732,-2795.72,0,0.20
2742,-2797.29,0,0.20
2752,-2799.39,0,0.20
2762,-2800.96,0,0.20
2772,-2802.52,0,0.20
2782,-2804.62,0,0.20
2792,-2806.18,0,0.20
2802,-2807.74,0,0.20
2812,-2809.82,0,0.20
2822,-2811.37,0,0.20
2832,-2812.93,0,0.20
2842,-2814.99,0,0.20
2852,-2816.54,0,0.20
2862,-2818.08,0,0.20
3540,-2930.59,0,0.20
3551,-2932.58,0,0.20
3568,-2935.60,0,0.20
3582,-2937.61,0,0.20
3596,-2940.13,0,0.20
3609,-2942.15,0,0.20
3626,-2945.18,0,0.20
3640,-2947.72,0,0.20
3654,-2949.75,0,0.20
3668,-2952.31,0,0.20
3683,-2954.86,0,0.20
3697,-2957.42,0,0.20
3711,-2959.48,0,0.20
3725,-2962.06,0,0.20
3738,-2964.64,0,0.20
3753,-2966.71,0,0.20
3767,-2969.31,0,0.20
3781,-2971.91,0,0.20
3794,-2973.99,0,0.20
3808,-2976.61,0,0.20
3822,-2978.70,0,0.20
3836,-2981.34,0,0.20
3850,-2983.97,0,0.20
3864,-2986.09,0,0.20
3878,-2988.74,0,0.20
3891,-2990.87,0,0.20
3906,-2993.55,0,0.20
3920,-2996.22,0,0.20
3934,-2998.91,0,0.20
3948,-3001.05,0,0.20
3961,-3003.74,0,0.20
3974,-3005.90,0,0.20
3988,-3008.60,0,0.20
4002,-3010.77,0,0.20
4016,-3013.48,0,0.20
4029,-3015.67,0,0.20
4043,-3018.38,0,0.20
4056,-3020.58,0,0.20
4073,-3023.86,0,0.20
4087,-3026.60,0,0.20
4101,-3028.81,0,0.20
4115,-3031.56,0,0.20
4128,-3033.78,0,0.20
4141,-3036.54,0,0.20
4157,-3039.32,0,0.20
4171,-3042.09,0,0.20
4185,-3044.31,0,0.20
4199,-3047.10,0,0.20
4213,-3049.86,0,0.20
4226,-3052.11,0,0.20
4239,-3054.32,0,0.20
4253,-3057.12,0,0.20
4267,-3059.90,0,0.20
4281,-3062.14,0,0.20
4295,-3064.93,0,0.20
4308,-3067.17,0,0.20
4321,-3069.96,0,0.20
4336,-3072.74,0,0.20
4350,-3074.99,0,0.20
4364,-3077.77,0,0.20
4377,-3080.02,0,0.20
4390,-3082.79,0,0.20
4403,-3085.04,0,0.20
4416,-3087.25,0,0.20
4429,-3090.05,0,0.20
4443,-3092.26,0,0.20
4456,-3095.05,0,0.20
4467,-3096.70,0,0.20
4477,-3098.93,0,0.20
4487,-3100.59,0,0.20
4497,-3102.25,0,0.20
4507,-3104.47,0,0.20
4517,-3106.12,0,0.20
4528,-3108.34,0,0.20
4538,-3109.98,0,0.20
4548,-3111.64,0,0.20
4558,-3113.84,0,0.20
4568,-3115.48,0,0.20
4578,-3117.13,0,0.20
4588,-3119.31,0,0.20
4598,-3120.95,0,0.20
4608,-3122.58,0,0.20
4618,-3124.76,0,0.20
4628,-3126.39,0,0.20
4638,-3128.01,0,0.20
4648,-3130.19,0,0.20
4658,-3131.80,0,0.20
4682,-3136.11,0,0.20
4699,-3139.34,0,0.20
4713,-3141.47,0,0.20
4726,-3144.15,0,0.20
4739,-3146.27,0,0.20
4752,-3148.92,0,0.20
4767,-3151.03,0,0.20
4781,-3153.65,0,0.20
4795,-3156.28,0,0.20
4809,-3158.36,0,0.20
4823,-3160.97,0,0.20
4836,-3163.04,0,0.20
4853,-3166.14,0,0.20
4867,-3168.72,0,0.20
4881,-3170.76,0,0.20
4895,-3173.32,0,0.20
4908,-3175.34,0,0.20
4921,-3177.88,0,0.20
4937,-3180.40,0,0.20
4951,-3182.91,0,0.20
4965,-3184.92,0,0.20
4979,-3187.41,0,0.20
4992,-3189.41,0,0.20
5006,-3191.88,0,0.20
5020,-3194.36,0,0.20
5034,-3196.33,0,0.20
5048,-3198.79,0,0.20
5061,-3200.76,0,0.20
5074,-3203.19,0,0.20
5087,-3205.16,0,0.20
5100,-3207.09,0,0.20
5117,-3210.01,0,0.20
5131,-3212.44,0,0.20
5145,-3214.36,0,0.20
5158,-3216.79,0,0.20
5171,-3218.70,0,0.20
5188,-3221.60,0,0.20
5202,-3223.51,0,0.20
5216,-3225.91,0,0.20
5230,-3228.31,0,0.20
5243,-3230.22,0,0.20
5256,-3232.13,0,0.20
5271,-3234.52,0,0.20
5285,-3236.92,0,0.20
5299,-3239.29,0,0.20
5313,-3241.21,0,0.20
5326,-3243.59,0,0.20
5339,-3245.50,0,0.20
5352,-3247.41,0,0.20
5369,-3250.27,0,0.20
5380,-3252.18,0,0.20
5390,-3253.61,0,0.20
5400,-3255.04,0,0.20
5410,-3256.95,0,0.20
5420,-3258.37,0,0.20
5430,-3259.81,0,0.20
5440,-3261.71,0,0.20
5450,-3263.15,0,0.20
5467,-3266.01,0,0.20
5481,-3267.94,0,0.20
5495,-3270.32,0,0.20
5509,-3272.72,0,0.20
5520,-3274.16,0,0.20
5530,-3276.09,0,0.20
5541,-3277.52,0,0.20
5555,-3279.94,0,0.20
5568,-3281.86,0,0.20
5581,-3284.28,0,0.20
5594,-3286.21,0,0.20
5605,-3288.15,0,0.20
5618,-3290.09,0,0.20
5635,-3293.00,0,0.20
5649,-3294.96,0,0.20
5663,-3297.39,0,0.20
5676,-3299.36,0,0.20
5689,-3301.81,0,0.20
5705,-3304.27,0,0.20
5719,-3306.74,0,0.20
5733,-3308.71,0,0.20
5746,-3311.19,0,0.20
5759,-3313.17,0,0.20
5772,-3315.16,0,0.20
5789,-3318.15,0,0.20
5803,-3320.65,0,0.20
5816,-3322.67,0,0.20
5829,-3324.68,0,0.20
5843,-3327.21,0,0.20
5856,-3329.23,0,0.20
5869,-3331.77,0,0.20
5885,-3334.32,0,0.20
5899,-3336.87,0,0.20
5913,-3338.93,0,0.20
5926,-3341.49,0,0.20
5939,-3343.55,0,0.20
5952,-3345.61,0,0.20
5965,-3348.20,0,0.20
5979,-3350.27,0,0.20
5993,-3352.87,0,0.20
6006,-3354.96,-90,0.20
6017,-3357.05,-90,0.20
6027,-3358.62,-90,0.20
6043,-3361.77,-90,0.20
6059,-3364.41,-90,0.20
6073,-3367.04,-90,0.20
6087,-3369.16,-90,0.20
6101,-3371.82,-90,0.20
6112,-3373.94,-90,0.20
6126,-3376.07,-90,0.20
6143,-3379.26,-90,0.20
6157,-3381.95,-90,0.20
6171,-3384.09,-90,0.20
6185,-3386.77,-90,0.20
6198,-3388.93,-90,0.20
6211,-3391.61,-90,0.20
6226,-3394.33,-90,0.20
6240,-3396.48,-90,0.20
6254,-3399.20,-90,0.20
6267,-3401.36,-90,0.20
6281,-3404.08,-90,0.20
6294,-3406.25,-90,0.20
6308,-3408.97,-90,0.20
6322,-3411.70,-90,0.20
6336,-3413.86,-90,0.20
6350,-3416.60,-90,0.20
6363,-3418.76,-90,0.20
